Date,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,dz,ra,ts,tsra,vcts
2013-05-13,1.5,62.5,37.0,50.0,-4.0,31.5,43.0,15.0,0.0,434.0,1902.0,0.0,29.380000000000003,30.1,2.8,8.5,6.1,0.0,0.0,0.0,0.0,0.0
2013-05-14,1.5,90.5,53.5,72.5,13.0,48.0,58.5,0.0,7.5,433.0,1903.0,0.0,29.025,29.755000000000003,8.65,21.5,11.6,0.0,0.0,0.0,0.0,0.0
2013-05-15,1.5,83.5,61.0,72.5,14.0,48.0,58.5,0.0,7.5,432.0,1904.0,0.0,29.105,29.765,2.75,26.0,8.95,0.0,0.0,0.0,0.0,0.0
2013-05-16,1.5,82.0,55.0,68.5,9.0,45.0,56.0,0.0,3.5,431.0,1905.0,0.0,29.23,29.89,4.05,7.0,5.15,0.0,0.0,0.0,0.0,0.0
2013-05-17,1.5,71.5,56.5,64.5,4.0,46.5,54.0,1.0,0.5,430.0,1906.0,0.0,29.325,29.994999999999997,5.3,5.0,6.449999999999999,0.0,0.0,0.0,0.0,0.0
2013-05-18,1.5,79.5,57.5,68.5,8.0,55.5,61.0,0.0,3.5,429.0,1907.0,0.0,29.295,29.99,5.8,11.0,6.75,0.0,0.0,0.0,0.0,0.0
2013-05-19,1.5,86.5,60.0,73.5,12.0,60.5,66.0,0.0,8.5,428.0,1908.0,0.0,29.15,29.85,6.65,14.5,7.85,0.0,0.0,0.0,0.0,0.0
2013-05-20,1.5,90.5,65.0,78.0,16.0,59.5,67.0,0.0,13.0,427.0,1909.0,1.17,29.065,29.73,13.1,21.0,14.05,0.0,0.5,0.5,1.0,0.0
2013-05-21,1.5,81.5,64.5,73.5,12.0,62.5,66.0,0.0,8.5,426.0,1910.0,0.38,28.995,29.675,11.8,20.0,12.45,0.0,1.0,0.0,0.5,0.0
2013-05-22,1.5,73.0,54.0,64.0,2.0,59.5,62.5,1.0,0.0,425.0,1911.0,1.0,29.0,29.66,5.45,24.0,8.350000000000001,0.0,1.0,0.5,0.0,0.0
2013-05-23,1.5,55.0,42.5,49.0,-6.5,41.5,45.5,16.0,0.0,425.0,1912.0,0.09,29.41,30.05,16.2,19.0,16.450000000000003,0.0,1.0,0.0,0.0,0.0
2013-05-24,1.5,57.0,41.5,49.5,-6.5,33.5,42.0,15.5,0.0,424.0,1913.0,0.0,29.66,30.355,7.8,3.5,8.55,0.0,0.0,0.0,0.0,0.0
2013-05-25,1.5,57.0,45.0,51.5,-5.5,36.5,44.0,13.5,0.0,423.0,1914.0,0.0,29.630000000000003,30.345,4.0,5.5,4.4,0.0,0.0,0.0,0.0,0.0
2013-05-26,1.5,67.5,45.0,56.5,-3.0,43.5,50.0,8.5,0.0,422.0,1915.0,0.01,29.505,30.225,4.75,9.0,6.550000000000001,0.0,1.0,0.0,0.0,0.0
2013-05-27,1.5,63.5,54.5,59.5,-2.0,53.5,56.0,5.5,0.0,422.0,1916.0,0.21000000000000002,29.245,29.97,8.0,9.5,8.7,0.5,0.5,0.0,1.0,0.0
2013-05-28,1.5,76.0,57.5,67.0,3.0,63.5,65.5,0.0,2.0,421.0,1916.0,1.2000000000000002,29.095,29.785,9.1,20.0,10.25,0.0,1.0,0.0,1.0,0.0
2013-05-29,1.5,84.5,64.5,74.5,10.0,63.0,67.0,0.0,9.5,421.0,1917.0,0.015,29.195,29.88,7.6,20.0,8.95,0.0,0.5,0.0,0.0,0.0
2013-05-30,1.5,83.5,64.5,74.5,10.0,65.0,68.5,0.0,9.5,420.0,1918.0,0.3,29.174999999999997,29.85,13.15,18.5,14.25,0.0,1.0,0.0,0.5,0.0
2013-05-31,1.5,77.5,64.5,71.5,7.0,64.5,67.0,0.0,6.5,420.0,1919.0,0.265,29.09,29.79,12.05,19.5,12.399999999999999,0.0,1.0,0.0,0.5,0.0
2013-06-01,1.5,76.0,63.0,70.0,6.0,61.5,64.0,0.0,5.0,419.0,1920.0,0.5,29.015,29.69,12.5,21.5,12.45,0.0,0.5,0.0,0.0,0.0
2013-06-02,1.5,63.0,45.0,54.0,-5.5,49.0,51.0,11.0,0.0,419.0,1920.0,0.01,29.275,29.93,2.3,4.5,6.95,1.0,0.5,0.0,0.0,0.0
2013-06-03,1.5,68.0,43.0,56.0,-4.0,41.5,49.5,9.0,0.0,418.0,1921.0,0.0,29.375,30.064999999999998,3.1500000000000004,10.5,4.4,0.0,0.0,0.0,0.0,0.0
2013-06-04,1.5,72.0,50.0,61.0,-1.5,44.5,52.0,4.0,0.0,418.0,1922.0,0.0,29.425,30.115000000000002,5.449999999999999,7.0,6.5,0.0,0.0,0.0,0.0,0.0
2013-06-05,1.5,74.5,55.0,65.0,-0.5,47.5,54.5,0.5,0.5,417.0,1923.0,0.005,29.284999999999997,29.994999999999997,6.449999999999999,5.5,8.25,0.0,1.0,0.0,0.0,0.0
2013-06-06,1.5,64.5,53.0,59.0,-4.0,49.0,53.0,6.0,0.0,417.0,1923.0,0.105,29.205,29.905,8.95,3.0,9.35,0.0,1.0,0.0,0.0,0.0
2013-06-07,1.5,68.0,53.0,60.5,-3.0,44.5,52.0,4.5,0.0,417.0,1924.0,0.0,29.23,29.92,9.15,2.5,9.55,0.0,0.0,0.0,0.0,0.0
2013-06-08,1.5,74.0,49.5,62.0,-2.0,42.5,53.0,3.0,0.0,417.0,1925.0,0.0,29.28,29.96,4.7,6.5,5.5,0.0,0.0,0.0,0.0,0.0
2013-06-09,1.5,81.5,56.5,69.5,2.0,54.0,61.0,0.0,4.5,416.0,1925.0,0.01,29.185,29.88,6.55,15.0,8.65,0.0,1.0,0.0,0.0,0.0
2013-06-10,1.5,75.5,60.5,68.0,1.0,62.0,64.5,0.0,3.0,416.0,1926.0,0.5549999999999999,29.11,29.785,2.35,5.5,4.35,0.0,1.0,0.0,0.5,0.0
2013-06-11,1.5,83.5,60.0,72.0,5.0,61.5,66.5,0.0,7.0,416.0,1926.0,0.12,29.17,29.85,2.85,24.0,4.3,0.0,1.0,0.0,0.0,0.0
2013-06-12,1.5,86.5,63.5,75.5,7.0,64.0,67.0,0.0,10.5,416.0,1927.0,0.5,29.04,29.74,3.0,6.5,6.9,0.0,0.5,0.5,1.0,0.0
2013-06-13,1.5,72.5,58.5,66.0,-1.0,53.5,59.0,0.0,1.0,416.0,1927.0,0.0,29.259999999999998,29.915,12.149999999999999,2.0,12.7,0.0,0.0,0.0,0.0,0.0
2013-06-14,1.5,77.0,56.5,67.0,-0.5,50.5,57.0,0.0,2.0,416.0,1928.0,0.0,29.369999999999997,30.045,6.3,5.5,7.85,0.0,0.0,0.0,0.0,0.0
2013-06-15,1.5,80.5,59.5,70.0,1.0,61.0,64.5,0.0,5.0,416.0,1928.0,0.14500000000000002,29.245,29.95,5.6,21.0,7.45,0.0,1.0,0.5,0.0,0.0
2013-06-16,1.5,84.5,69.0,77.0,9.0,62.0,67.0,0.0,12.0,416.0,1929.0,0.0,29.195,29.875,8.45,25.5,9.35,0.0,0.0,0.0,0.0,0.0
2013-06-17,1.5,88.0,60.5,74.5,5.0,55.5,63.5,0.0,9.5,416.0,1929.0,0.065,29.21,29.884999999999998,3.8,28.5,8.25,0.0,0.0,0.0,0.5,0.0
2013-06-18,1.5,70.5,56.5,64.0,-3.0,52.0,56.5,1.0,0.0,416.0,1929.0,0.005,29.335,30.005000000000003,11.75,2.5,12.0,0.0,0.5,0.0,0.0,0.0
2013-06-19,1.5,75.0,55.0,65.0,-3.0,46.0,55.5,0.5,0.5,416.0,1930.0,0.0,29.415,30.095,6.15,7.5,7.050000000000001,0.0,0.0,0.0,0.0,0.0
2013-06-20,1.5,86.0,59.0,72.5,1.0,57.5,64.0,0.0,7.5,416.0,1930.0,0.0,29.415,30.1,5.55,11.5,6.550000000000001,0.0,0.0,0.0,0.0,0.0
2013-06-21,1.5,83.5,69.0,76.5,5.0,64.0,67.5,0.0,11.5,416.0,1930.0,0.45,29.365000000000002,30.04,7.5,19.0,9.55,0.0,0.5,0.0,0.5,0.0
2013-06-22,1.5,81.5,68.5,75.5,4.0,66.0,69.0,0.0,10.5,417.0,1931.0,0.02,29.335,30.005000000000003,3.95,21.0,8.1,0.0,0.5,0.0,0.0,0.0
2013-06-23,1.5,88.0,67.5,78.0,7.0,67.0,70.5,0.0,13.0,417.0,1931.0,0.42,29.3,29.97,10.0,20.0,10.5,0.0,0.5,0.0,0.5,0.0
2013-06-24,1.5,87.5,67.5,77.5,7.0,66.0,69.0,0.0,12.5,417.0,1931.0,0.16,29.275,29.955,9.7,22.0,10.5,0.0,0.0,0.0,0.0,0.0
2013-06-25,1.5,86.0,68.5,77.5,5.0,68.0,71.0,0.0,12.5,417.0,1931.0,0.015,29.17,29.855,4.85,20.0,7.75,0.0,0.5,0.0,0.5,0.0
2013-06-26,1.5,80.5,67.0,74.0,2.0,66.0,68.0,0.0,9.0,418.0,1931.0,0.835,29.08,29.755000000000003,2.4000000000000004,17.0,8.2,0.0,1.0,0.5,0.5,0.0
2013-06-27,1.5,90.5,65.0,78.0,6.0,66.0,69.5,0.0,13.0,418.0,1931.0,0.755,29.045,29.72,6.65,29.0,7.0,0.0,0.0,0.0,0.0,0.0
2013-06-28,1.5,83.0,67.5,75.5,4.0,60.5,65.5,0.0,10.5,419.0,1931.0,0.08,28.939999999999998,29.625,9.75,30.0,10.350000000000001,0.0,1.0,0.0,0.0,0.0
2013-06-29,1.5,72.0,64.0,68.0,-1.5,59.0,62.0,0.0,3.0,419.0,1931.0,0.0,29.0,29.655,11.85,1.5,12.15,0.0,0.5,0.0,0.0,0.0
2013-06-30,1.5,76.5,63.0,70.0,-1.0,52.0,59.5,0.0,5.0,419.0,1931.0,0.0,29.225,29.869999999999997,13.9,1.5,14.05,0.0,0.0,0.0,0.0,0.0
2013-07-01,1.5,75.0,60.0,67.5,-2.5,50.5,58.0,0.0,2.5,420.0,1931.0,0.0,29.34,30.020000000000003,13.2,3.0,12.95,0.0,0.0,0.0,0.0,0.0
2013-07-02,1.5,68.0,61.0,64.5,-4.0,52.5,57.5,0.5,0.0,420.0,1931.0,0.0,29.36,30.045,11.5,3.0,11.75,0.0,0.5,0.0,0.0,0.0
2013-07-03,1.5,73.0,60.5,67.0,-3.0,60.0,62.0,0.0,2.0,421.0,1931.0,0.045000000000000005,29.35,30.035,1.35,19.0,4.75,0.5,0.5,0.0,0.5,0.0
2013-07-04,1.5,83.0,58.5,71.0,-1.0,60.0,64.5,0.0,6.0,422.0,1930.0,0.0,29.375,30.05,5.85,19.5,6.4,0.0,0.0,0.0,0.0,0.0
2013-07-05,1.5,86.5,61.5,74.0,1.0,60.5,66.0,0.0,9.0,422.0,1930.0,0.0,29.36,30.035,4.4,19.5,5.35,0.0,0.0,0.0,0.0,0.0
2013-07-06,1.5,82.5,68.0,75.5,2.0,64.0,68.0,0.0,10.5,423.0,1930.0,0.0,29.325,30.005000000000003,4.75,19.0,5.2,0.0,0.0,0.0,0.0,0.0
2013-07-07,1.5,88.5,70.0,79.5,7.0,66.5,71.0,0.0,14.5,423.0,1930.0,0.0,29.295,29.965,7.3,21.0,7.5,0.0,0.0,0.0,0.0,0.0
2013-07-08,1.5,86.5,70.5,78.5,5.0,70.5,73.0,0.0,13.5,424.0,1929.0,0.6699999999999999,29.275,29.95,8.9,22.5,9.45,0.0,1.0,0.0,0.5,0.0
2013-07-09,1.5,85.0,74.0,79.5,6.0,73.0,75.0,0.0,14.5,425.0,1929.0,0.005,29.225,29.91,7.9,23.0,8.3,0.0,0.5,0.0,0.0,0.0
2013-07-10,1.5,86.0,66.0,76.5,3.0,65.0,69.5,0.0,11.5,425.0,1929.0,0.0,29.23,29.884999999999998,4.85,18.5,8.15,0.0,0.0,0.0,0.0,0.0
2013-07-11,1.5,80.5,63.5,72.5,0.0,53.0,61.5,0.0,7.5,426.0,1928.0,0.0,29.39,30.055,6.4,3.0,7.45,0.0,0.0,0.0,0.0,0.0
2013-07-12,1.5,82.5,59.0,71.0,-1.0,53.5,61.5,0.0,6.0,427.0,1928.0,0.0,29.41,30.095,4.05,8.0,5.1,0.0,0.0,0.0,0.0,0.0
2013-07-13,1.5,83.5,64.5,74.0,0.0,58.5,65.0,0.0,9.0,428.0,1927.0,0.0,29.439999999999998,30.115000000000002,6.6,9.0,7.3,0.0,0.0,0.0,0.0,0.0
2013-07-14,1.5,88.0,72.5,80.5,7.0,66.0,70.5,0.0,15.5,428.0,1927.0,0.0,29.494999999999997,30.165,7.449999999999999,8.5,8.05,0.0,0.0,0.0,0.0,0.0
2013-07-15,1.5,90.0,73.0,81.5,6.0,71.0,74.0,0.0,16.5,429.0,1926.0,0.055,29.545,30.22,4.65,8.0,5.65,0.0,0.0,0.0,0.0,0.0
2013-07-16,1.5,92.5,75.0,84.0,9.0,71.0,75.0,0.0,19.0,430.0,1925.0,0.005,29.575,30.244999999999997,6.6,22.5,7.05,0.0,0.0,0.0,0.0,0.0
2013-07-17,1.5,94.5,76.5,85.5,11.0,71.0,75.5,0.0,20.5,431.0,1925.0,0.0,29.54,30.22,6.45,25.5,7.0,0.0,0.0,0.0,0.0,0.0
2013-07-18,1.5,95.5,78.0,87.0,12.0,71.5,76.0,0.0,22.0,432.0,1924.0,0.0,29.345,30.045,8.0,23.5,8.75,0.0,0.0,0.5,0.0,0.0
2013-07-19,1.5,96.5,73.0,85.0,10.0,69.5,75.0,0.0,20.0,433.0,1923.0,0.29,29.135,29.825,13.350000000000001,24.5,13.95,0.0,0.0,1.0,0.0,0.0
2013-07-20,1.5,88.5,71.5,80.0,6.0,63.5,69.0,0.0,15.0,433.0,1923.0,0.034999999999999996,29.200000000000003,29.855,4.3,2.0,7.35,0.0,0.5,0.0,0.0,0.0
2013-07-21,1.5,88.5,70.0,79.5,4.0,64.0,69.0,0.0,14.5,434.0,1922.0,0.005,29.21,29.884999999999998,2.8499999999999996,9.0,7.300000000000001,0.0,0.0,0.0,0.0,0.0
2013-07-22,1.5,88.5,71.5,80.0,5.0,65.0,70.5,0.0,15.0,435.0,1921.0,0.0,29.105,29.775,5.050000000000001,22.5,7.4,0.0,0.5,0.0,1.0,0.0
2013-07-23,1.5,79.0,64.0,72.0,-1.5,59.0,64.0,0.0,7.0,436.0,1920.0,0.015,29.18,29.82,8.05,1.5,11.2,0.0,0.0,0.0,0.0,0.0
2013-07-24,1.5,72.5,61.0,67.0,-4.0,49.5,57.5,0.0,2.0,437.0,1919.0,0.0,29.345,30.01,8.95,5.0,9.3,0.0,0.0,0.0,0.0,0.0
2013-07-25,1.5,81.0,57.5,69.5,-2.5,53.0,60.5,0.0,4.5,438.0,1918.0,0.0,29.36,30.05,3.4,23.0,4.5,0.0,0.0,0.0,0.0,0.0
2013-07-26,1.5,72.0,63.5,68.0,-4.0,59.5,62.5,0.0,3.0,439.0,1918.0,0.2,29.245,29.94,8.45,21.5,9.35,0.0,1.0,0.0,0.0,0.0
2013-07-27,1.5,66.5,56.0,61.5,-7.0,50.0,55.5,3.5,0.0,440.0,1917.0,0.0,29.200000000000003,29.895,9.65,30.0,10.95,0.0,0.0,0.0,0.0,0.0
2013-07-28,1.5,70.0,54.5,62.5,-6.0,48.5,54.5,2.5,0.0,441.0,1916.0,0.0,29.265,29.935000000000002,9.1,27.0,9.45,0.0,1.0,0.0,0.0,0.0
2013-07-29,1.5,76.0,57.5,67.0,-3.5,54.0,59.0,0.0,2.0,442.0,1915.0,0.0,29.439999999999998,30.105,2.15,1.5,7.35,0.0,0.0,0.0,0.0,0.0
2013-07-30,1.5,74.0,59.0,67.0,-4.0,57.5,61.5,0.0,2.0,443.0,1914.0,0.02,29.425,30.12,4.85,16.0,5.35,0.0,1.0,0.0,0.0,0.0
2013-07-31,1.5,75.0,63.0,69.5,-2.5,63.5,65.0,0.0,4.5,444.0,1913.0,0.33999999999999997,29.295,29.994999999999997,2.35,31.0,4.300000000000001,1.0,1.0,0.0,0.0,0.0
2013-08-01,1.5,81.5,61.0,71.5,-1.0,55.5,62.0,0.0,6.5,445.0,1911.0,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,0.0,0.0,0.0,0.0,0.0
2013-08-02,1.5,85.0,63.5,74.5,0.0,62.5,66.5,0.0,9.5,446.0,1910.0,0.52,29.189999999999998,29.87,3.6,26.0,7.949999999999999,0.0,1.0,0.0,0.0,0.0
2013-08-03,1.5,80.0,65.0,73.0,0.0,54.5,62.0,0.0,8.0,447.0,1909.0,0.0,29.36,30.025,6.35,3.0,7.6,0.0,0.0,0.0,0.0,0.0
2013-08-04,1.5,74.5,60.0,67.5,-2.5,55.5,61.0,0.0,2.5,448.0,1908.0,0.0,29.455,30.134999999999998,6.0,6.5,7.35,0.0,1.0,0.0,0.0,0.0
2013-08-05,1.5,75.5,60.5,68.5,-3.0,57.5,61.5,0.0,3.5,449.0,1907.0,0.045000000000000005,29.259999999999998,29.98,6.949999999999999,18.5,7.75,0.0,0.5,0.0,0.0,0.0
2013-08-06,1.5,84.0,67.5,76.0,2.0,66.5,69.5,0.0,11.0,450.0,1906.0,0.02,29.17,29.855,7.949999999999999,21.0,8.7,0.0,0.0,0.0,0.0,0.0
2013-08-07,1.5,90.0,68.5,79.5,5.0,67.5,71.0,0.0,14.5,451.0,1904.0,0.005,29.17,29.825,3.2,30.0,10.2,0.0,0.0,0.0,0.0,0.0
2013-08-08,1.5,78.5,67.0,73.0,-0.5,55.5,62.0,0.0,8.0,452.0,1903.0,0.0,29.295,29.97,9.55,5.0,10.05,0.0,0.0,0.0,0.0,0.0
2013-08-09,1.5,83.0,60.5,72.0,-1.0,59.0,65.0,0.0,7.0,453.0,1902.0,0.0,29.310000000000002,29.975,4.800000000000001,27.0,5.449999999999999,0.0,0.0,0.0,0.0,0.0
2013-08-10,1.5,81.0,66.0,74.0,0.0,56.0,63.0,0.0,9.0,454.0,1900.0,0.0,0.0,30.075,5.65,5.5,6.95,0.0,0.0,0.0,0.0,0.0
2013-08-11,1.5,82.5,61.5,72.5,-1.0,59.0,64.0,0.0,7.5,455.0,1859.0,0.005,29.385,30.064999999999998,3.0,25.5,4.2,0.0,0.5,0.0,0.0,0.0
2013-08-12,1.5,83.5,68.0,76.0,2.0,64.0,68.0,0.0,11.0,456.0,1858.0,0.465,29.240000000000002,29.925,4.0,26.5,7.6,0.5,1.0,0.0,0.0,0.0
2013-08-13,1.5,70.5,60.0,65.5,-4.5,51.0,57.5,0.5,1.0,457.0,1856.0,0.0,29.395000000000003,30.064999999999998,9.95,2.5,10.75,0.0,0.0,0.0,0.0,0.0
2013-08-14,1.5,71.5,57.0,64.5,-4.0,49.5,56.0,0.5,0.0,458.0,1855.0,0.0,29.48,30.16,3.45,3.5,7.05,0.0,0.0,0.0,0.0,0.0
2013-08-15,1.5,74.5,56.0,65.5,-3.5,51.5,58.0,0.0,0.5,459.0,1854.0,0.0,29.435,30.13,4.35,23.0,4.95,0.0,0.0,0.0,0.0,0.0
2013-08-16,1.5,82.0,56.5,69.5,-1.5,51.5,60.0,0.0,4.5,500.0,1852.0,0.0,29.47,30.145,3.9,5.5,5.5,0.0,0.0,0.0,0.0,0.0
2013-08-17,1.5,80.0,58.5,69.5,-1.5,55.5,62.0,0.0,4.5,501.0,1851.0,0.0,29.5,30.185000000000002,5.85,7.5,6.35,0.0,0.0,0.0,0.0,0.0
2013-08-18,1.5,81.0,60.5,71.0,-1.0,57.0,63.5,0.0,6.0,502.0,1849.0,0.0,29.445,30.134999999999998,3.95,8.0,4.8,0.0,0.0,0.0,0.0,0.0
2013-08-19,1.5,85.5,60.0,73.0,0.0,59.0,65.0,0.0,8.0,503.0,1848.0,0.0,29.375,30.064999999999998,4.449999999999999,25.0,4.949999999999999,0.0,0.0,0.0,0.0,0.0
2013-08-20,1.5,88.0,67.0,77.5,6.0,61.5,67.5,0.0,12.5,504.0,1846.0,0.0,29.375,30.055,7.35,21.5,7.75,0.0,0.0,0.0,0.0,0.0
2013-08-21,1.5,90.5,69.0,80.0,8.0,64.5,70.0,0.0,15.0,505.0,1845.0,0.030000000000000002,29.335,30.02,8.8,22.5,9.15,0.0,1.0,0.0,0.0,0.0
2013-08-22,1.5,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,506.0,1843.0,0.295,29.39,30.05,2.0,23.5,7.0,0.0,1.0,0.0,0.0,0.0
2013-08-23,1.5,81.5,63.0,72.5,1.0,55.0,63.0,0.0,7.5,508.0,1842.0,0.0,29.46,30.134999999999998,6.65,6.0,7.4,0.0,0.0,0.0,0.0,0.0
2013-08-24,1.5,86.0,62.0,74.0,2.0,57.5,64.5,0.0,9.0,509.0,1840.0,0.0,29.52,30.2,4.949999999999999,16.5,6.0,0.0,0.0,0.0,0.0,0.0
2013-08-25,1.5,89.0,66.5,78.0,7.0,61.0,67.5,0.0,13.0,510.0,1839.0,0.0,29.490000000000002,30.175,9.399999999999999,21.5,9.85,0.0,0.0,0.0,0.0,0.0
2013-08-26,1.5,92.0,70.0,81.0,11.0,67.0,71.5,0.0,16.0,511.0,1837.0,0.0,29.375,30.06,9.1,23.5,9.45,0.0,0.0,0.0,0.0,0.0
2013-08-27,1.5,96.0,77.0,87.0,17.0,69.0,74.5,0.0,22.0,512.0,1835.0,0.0,29.21,29.895,12.1,24.0,12.35,0.0,0.0,0.0,0.0,0.0
2013-08-28,1.5,83.0,71.0,77.0,7.0,68.0,71.5,0.0,12.0,513.0,1834.0,0.0,29.29,29.945,6.35,19.5,9.0,0.0,0.0,0.0,0.0,0.0
2013-08-29,1.5,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,514.0,1832.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0.0,0.0,0.0,0.0,0.0
2013-08-30,1.5,96.0,68.0,82.5,12.0,67.5,71.5,0.0,17.5,515.0,1831.0,0.415,29.17,29.855,4.85,25.0,8.05,0.0,0.5,0.0,0.5,0.0
2013-08-31,1.5,77.5,70.5,74.5,6.0,66.5,68.5,0.0,9.5,516.0,1829.0,0.515,29.130000000000003,29.814999999999998,5.949999999999999,4.5,7.1,0.0,0.5,1.0,1.0,0.0
2013-09-01,1.5,84.5,66.5,75.5,7.0,66.5,69.5,0.0,10.5,517.0,1827.0,0.08,29.08,29.755000000000003,4.05,28.0,5.5,0.0,0.0,0.5,0.0,0.0
2013-09-02,1.5,78.0,61.0,70.0,2.0,60.5,64.0,0.0,5.0,518.0,1826.0,0.0,29.240000000000002,29.895,7.8,2.0,8.95,0.0,0.0,0.0,0.0,0.0
2013-09-03,1.5,76.5,57.5,67.0,-0.5,54.0,59.5,0.0,2.0,519.0,1824.0,0.0,29.355,30.02,2.75,32.0,5.199999999999999,0.0,0.0,0.0,0.0,0.0
2013-09-04,1.5,84.0,59.0,72.0,4.0,56.0,62.5,0.0,7.0,520.0,1822.0,0.0,29.405,30.08,6.300000000000001,25.5,6.9,0.0,0.0,0.0,0.0,0.0
2013-09-05,1.5,74.0,62.0,68.5,0.0,53.5,60.0,0.0,3.5,521.0,1821.0,0.0,29.52,30.195,9.1,5.5,9.55,0.0,0.0,0.0,0.0,0.0
2013-09-06,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0,0.0,0.0,0.0,0.0,0.0
2013-09-07,1.5,87.5,66.5,77.5,10.0,61.5,67.5,0.0,12.5,523.0,1817.0,0.005,29.245,29.94,5.75,23.0,7.300000000000001,0.0,0.0,0.0,0.0,0.0
2013-09-08,1.5,77.5,71.0,74.5,8.0,65.5,68.5,0.0,9.5,524.0,1815.0,0.0,29.295,29.97,10.3,7.0,11.95,0.0,0.0,0.0,0.0,0.0
2013-09-09,1.5,94.0,68.5,81.5,15.0,69.0,73.5,0.0,16.5,525.0,1814.0,0.0,29.185,29.86,8.75,20.0,9.649999999999999,0.0,0.0,0.0,0.0,0.0
2013-09-10,1.5,95.5,77.5,86.5,20.0,63.5,71.0,0.0,21.5,526.0,1812.0,0.0,29.285,29.945,12.149999999999999,24.0,12.5,0.0,0.0,0.0,0.0,0.0
2013-09-11,1.5,91.5,75.0,83.5,18.0,66.0,71.0,0.0,18.5,527.0,1810.0,0.0,29.310000000000002,29.975,4.65,26.0,7.2,0.0,0.0,0.0,0.0,0.0
2013-09-12,1.5,82.5,62.5,72.5,7.0,58.5,64.0,0.0,7.5,528.0,1809.0,0.03,29.310000000000002,29.975,6.9,34.5,9.600000000000001,0.0,0.5,0.0,0.0,0.0
2013-09-13,1.5,67.0,53.0,60.5,-2.5,45.0,52.5,4.5,0.0,529.0,1807.0,0.0,29.439999999999998,30.125,11.75,1.0,12.5,0.0,0.0,0.0,0.0,0.0
2013-09-14,1.5,72.0,49.0,61.0,-2.0,42.0,52.0,4.0,0.0,530.0,1805.0,0.0,29.4,30.105,5.0,20.0,6.1,0.0,0.0,0.0,0.0,0.0
2013-09-15,1.5,62.0,57.0,59.5,-2.5,51.5,55.0,5.5,0.0,531.0,1803.0,0.445,29.375,30.06,0.75,10.5,5.25,0.5,1.0,0.0,0.0,0.0
2013-09-16,1.5,64.0,53.0,59.0,-3.0,47.0,52.5,6.0,0.0,532.0,1760.0,0.0,29.619999999999997,30.295,10.55,3.0,11.8,0.0,0.0,0.0,0.0,0.0
2013-09-17,1.5,70.5,51.0,61.0,-2.0,50.0,55.5,4.0,0.0,533.0,1758.0,0.0,29.52,30.23,7.1,12.5,7.8999999999999995,0.0,0.0,0.0,0.0,0.0
2013-09-18,1.5,81.5,61.0,71.5,7.0,59.0,63.0,0.0,6.5,535.0,1756.0,0.53,29.305,30.015,7.699999999999999,17.5,9.05,0.0,0.0,0.5,0.0,0.0
2013-09-19,1.5,84.0,69.5,77.0,14.0,67.0,69.5,0.0,12.0,536.0,1755.0,0.42,29.175,29.87,8.05,16.0,10.3,0.0,1.0,0.5,0.5,0.0
2013-09-20,1.5,76.5,58.5,67.5,5.0,59.5,63.0,0.0,2.5,537.0,1753.0,0.01,29.115,29.8,10.2,26.0,11.1,0.0,0.0,0.0,0.0,0.0
2013-09-21,1.5,67.0,51.5,59.5,-1.0,47.0,53.0,5.5,0.0,538.0,1751.0,0.0,29.200000000000003,29.87,9.3,33.0,9.75,0.0,0.0,0.0,0.0,0.0
2013-09-22,1.5,67.0,49.0,58.0,-2.0,46.0,51.5,7.0,0.0,539.0,1749.0,0.0,29.33,30.01,5.5,4.5,7.15,0.0,0.0,0.0,0.0,0.0
2013-09-23,1.5,67.0,48.0,58.0,-2.0,46.5,52.5,7.0,0.0,540.0,1748.0,0.0,29.375,30.06,5.85,10.5,6.85,0.0,0.0,0.0,0.0,0.0
2013-09-24,1.5,80.5,50.5,60.0,-0.5,48.5,54.0,5.0,0.0,541.0,1746.0,0.0,29.295,30.0,6.0,9.5,7.85,0.0,0.0,0.0,0.0,0.0
2013-09-25,1.5,70.5,53.5,62.5,0.0,51.5,56.0,2.5,0.0,542.0,1744.0,0.0,29.259999999999998,29.95,5.35,5.5,6.15,0.0,0.0,0.0,0.0,0.0
2013-09-26,1.5,75.0,52.5,64.0,3.0,52.0,58.0,1.0,0.0,543.0,1742.0,0.0,29.369999999999997,30.04,3.9499999999999997,8.5,4.4,0.0,0.0,0.0,0.0,0.0
2013-09-27,1.5,80.5,54.5,68.0,7.0,49.5,57.0,0.0,3.0,544.0,1741.0,0.0,29.41,30.09,6.8,12.5,7.35,0.0,0.0,0.0,0.0,0.0
2013-09-28,1.5,84.5,56.5,71.0,11.0,55.0,61.5,0.0,6.0,545.0,1739.0,0.11,29.275,29.98,10.55,18.5,12.0,0.0,1.0,0.0,0.0,0.0
